E_dt005,E_dt010
5.721296037346741,6.249541887021925
6.527681992315552,6.288396633146865
6.529271615708777,6.360169988619823
6.560927204273007,5.507873318195404
6.524888557317462,6.247650903629762
6.534373366266179,5.150667827271924
5.798805534061434,6.284842949731692
5.609300716339215,5.418083346271883
6.526005699649021,6.262055242135502
5.824725793001793,6.274012387354365
5.635254955291845,6.355041388180157
6.528472043183381,5.149658868551313
5.62583660801166,6.257143948238102
6.510975765322565,6.269611859081529
6.555485483856027,6.289265286367386
5.818519578599117,5.065367111901766
5.702177592683147,6.361678224518133
5.671886505832033,6.252629329890421
6.546420924533675,6.287762561473492
6.530717234221864,6.262297133701553
6.538184737687609,5.016859452981891
6.5293471195769985,6.260690222851936
6.545033131491277,5.010008174212128
6.5208327831036605,6.292501277789027
6.559645604352321,5.3867262770099895
6.53270798411024,6.361155879713046
5.907207299809899,5.339636582598311
6.547662839784527,4.974053923316321
6.549583372412355,6.280026723898098
6.532201551448713,5.272504425243973
6.554040192894332,6.246516605224821
6.019521694175731,5.067304770831921
5.635622721663507,6.369393373746034
6.531910724222743,6.28305390572501
6.560132573656036,5.399209262340716
5.808991920222506,5.427659994608797
6.537975125000916,6.277103487170627
5.751473662697917,5.172203893227405
6.550119986869302,6.237525923669957
6.536724111981768,6.268049195814081
6.540075509116852,6.25822075550344
5.79267652703134,5.348886951487684
6.556650730748705,6.358525567571113
6.540729648459113,6.240207496690656
5.610041976732765,6.242504094472632
6.552181993591205,6.24366139349776
